 0; 	  36.9327; 	    164; 	 61.0; 	"36.93";
 1; 	  88.2553; 	    100; 	 37.1; 	"88.26";
 2; 	 121.0225; 	    145; 	 54.0; 	"121.02";
 3; 	 139.0324; 	    104; 	 38.7; 	"139.03";
 4; 	 157.1379; 	    102; 	 37.7; 	"157.14";
 5; 	 234.6110; 	    267; 	 99.0; 	"234.61";
 6; 	 401.7578; 	    269; 	100.0; 	"401.76";
 7; 	 605.8985; 	    214; 	 79.6; 	"605.90";
 8; 	 613.2224; 	    126; 	 46.7; 	"613.22";
 9; 	 625.0962; 	    102; 	 37.9; 	"625.10";
