 0; 	  38.3109; 	    262; 	 96.9; 	"38.31";
 1; 	 100.0328; 	    266; 	 98.4; 	"100.03";
 2; 	 111.0999; 	    109; 	 40.4; 	"111.10";
 3; 	 130.6960; 	    271; 	100.0; 	"130.70";
 4; 	 149.0049; 	    160; 	 59.2; 	"149.00";
 5; 	 186.1498; 	    261; 	 96.6; 	"186.15";
 6; 	 436.7953; 	    105; 	 38.6; 	"436.80";
 7; 	 448.7945; 	    117; 	 43.3; 	"448.79";
 8; 	 599.7199; 	    262; 	 96.9; 	"599.72";
