 0; 	  42.0698; 	    108; 	  0.1; 	"";
 1; 	  50.0461; 	    485; 	  0.5; 	"";
 2; 	  51.0541; 	   4566; 	  4.4; 	"";
 4; 	  54.8552; 	    187; 	  0.2; 	"";
 5; 	  62.0409; 	    114; 	  0.1; 	"";
 6; 	  77.0594; 	 103783; 	100.0; 	"77.06";
 7; 	  78.0648; 	   7028; 	  6.8; 	"";
 8; 	  83.0747; 	    396; 	  0.4; 	"";
 9; 	  86.8615; 	    263; 	  0.3; 	"";
10; 	  92.0622; 	    145; 	  0.1; 	"";
11; 	  93.0381; 	    144; 	  0.1; 	"";
12; 	  96.0759; 	    145; 	  0.1; 	"";
13; 	 103.0175; 	    105; 	  0.1; 	"";
14; 	 105.0502; 	  35689; 	 34.4; 	"105.05";
15; 	 106.0484; 	   1877; 	  1.8; 	"";
16; 	 107.0545; 	   2732; 	  2.6; 	"";
17; 	 108.0497; 	    179; 	  0.2; 	"";
18; 	 112.0968; 	    470; 	  0.5; 	"";
19; 	 115.0488; 	    258; 	  0.2; 	"";
20; 	 131.6400; 	    154; 	  0.1; 	"";
21; 	 135.0438; 	   1633; 	  1.6; 	"";
22; 	 136.0274; 	    213; 	  0.2; 	"";
23; 	 137.0510; 	    138; 	  0.1; 	"";
24; 	 138.0471; 	    122; 	  0.1; 	"";
25; 	 138.9827; 	    120; 	  0.1; 	"";
27; 	 149.9999; 	    161; 	  0.2; 	"";
28; 	 152.0344; 	   1002; 	  1.0; 	"";
29; 	 153.0437; 	   3390; 	  3.3; 	"";
30; 	 154.0397; 	    146; 	  0.1; 	"";
31; 	 157.0320; 	    110; 	  0.1; 	"";
32; 	 165.0317; 	    124; 	  0.1; 	"";
33; 	 168.0304; 	    123; 	  0.1; 	"";
34; 	 170.0293; 	    127; 	  0.1; 	"";
35; 	 171.0265; 	    108; 	  0.1; 	"";
36; 	 179.0090; 	    226; 	  0.2; 	"";
37; 	 181.0284; 	    316; 	  0.3; 	"";
38; 	 183.0246; 	    373; 	  0.4; 	"";
39; 	 186.0188; 	   1536; 	  1.5; 	"";
40; 	 194.8552; 	    253; 	  0.2; 	"";
41; 	 198.0126; 	    116; 	  0.1; 	"";
42; 	 202.5779; 	    261; 	  0.3; 	"";
43; 	 205.2152; 	    152; 	  0.1; 	"";
44; 	 213.0123; 	    148; 	  0.1; 	"";
45; 	 229.0093; 	    433; 	  0.4; 	"";
46; 	 230.0003; 	    112; 	  0.1; 	"";
47; 	 234.7745; 	    156; 	  0.2; 	"";
48; 	 250.1649; 	    179; 	  0.2; 	"";
49; 	 256.9943; 	   9473; 	  9.1; 	"";
50; 	 257.9936; 	   1549; 	  1.5; 	"";
51; 	 259.0081; 	    272; 	  0.3; 	"";
52; 	 263.0219; 	    116; 	  0.1; 	"";
53; 	 302.8802; 	   4022; 	  3.9; 	"";
54; 	 303.8763; 	    623; 	  0.6; 	"";
55; 	 308.0228; 	    108; 	  0.1; 	"";
56; 	 309.0206; 	    596; 	  0.6; 	"";
57; 	 319.9700; 	    106; 	  0.1; 	"";
58; 	 326.9437; 	    141; 	  0.1; 	"";
59; 	 332.9552; 	   4626; 	  4.5; 	"";
60; 	 333.9587; 	   1377; 	  1.3; 	"";
61; 	 334.9659; 	    396; 	  0.4; 	"";
62; 	 358.8354; 	   9359; 	  9.0; 	"";
63; 	 359.8268; 	   1560; 	  1.5; 	"";
64; 	 360.8224; 	    447; 	  0.4; 	"";
65; 	 366.6515; 	    140; 	  0.1; 	"";
66; 	 371.8910; 	    110; 	  0.1; 	"";
67; 	 375.8915; 	    112; 	  0.1; 	"";
68; 	 408.9149; 	   2013; 	  1.9; 	"";
69; 	 409.9110; 	    690; 	  0.7; 	"";
70; 	 410.9355; 	    376; 	  0.4; 	"";
71; 	 473.0662; 	    105; 	  0.1; 	"";
72; 	 484.8710; 	   1175; 	  1.1; 	"";
73; 	 485.8658; 	    630; 	  0.6; 	"";
74; 	 486.8746; 	    203; 	  0.2; 	"";
75; 	 528.5367; 	    129; 	  0.1; 	"";
76; 	 538.4266; 	    106; 	  0.1; 	"";
77; 	 554.3919; 	    108; 	  0.1; 	"";
78; 	 560.8161; 	    736; 	  0.7; 	"";
79; 	 561.8205; 	    201; 	  0.2; 	"";
80; 	 612.5762; 	   1692; 	  1.6; 	"";
81; 	 636.7689; 	    246; 	  0.2; 	"";
82; 	 637.7762; 	    170; 	  0.2; 	"";
83; 	 638.8019; 	    209; 	  0.2; 	"";
84; 	 689.5191; 	    112; 	  0.1; 	"";
85; 	 712.7276; 	    173; 	  0.2; 	"";
86; 	 785.3160; 	    158; 	  0.2; 	"";
87; 	 866.3084; 	   4088; 	  3.9; 	"";
88; 	 867.2576; 	    958; 	  0.9; 	"";
89; 	 868.2433; 	    413; 	  0.4; 	"";
91; 	 941.9685; 	    133; 	  0.1; 	"";
92; 	 983.4524; 	    251; 	  0.2; 	"";
93; 	1038.0677; 	    131; 	  0.1; 	"";
94; 	1070.6087; 	    120; 	  0.1; 	"";
95; 	1120.0335; 	   2229; 	  2.1; 	"";
96; 	1122.0062; 	    344; 	  0.3; 	"";
97; 	1373.7473; 	   3618; 	  3.5; 	"";
98; 	1375.6726; 	    586; 	  0.6; 	"";
99; 	1404.7230; 	    130; 	  0.1; 	"";
100; 	1505.9910; 	    225; 	  0.2; 	"";
101; 	1540.4531; 	    141; 	  0.1; 	"";
102; 	1574.9131; 	    113; 	  0.1; 	"";
103; 	1627.4662; 	  11396; 	 11.0; 	"1627.47";
104; 	1629.4451; 	   5424; 	  5.2; 	"";
105; 	1631.4403; 	    580; 	  0.6; 	"";
106; 	1637.3387; 	    107; 	  0.1; 	"";
107; 	1707.4494; 	    280; 	  0.3; 	"";
108; 	1881.0914; 	    597; 	  0.6; 	"";
109; 	1913.3617; 	    272; 	  0.3; 	"";
110; 	1917.4284; 	    207; 	  0.2; 	"";
111; 	1943.9807; 	    127; 	  0.1; 	"";
