0 0.9000  -879.6884 -2309621.8284 1357.2308
332 4.2283  -880.2053 -2310979.0188 0.0404
333 4.2383  -880.2053 -2310979.0163 0.0428
334 4.2484  -880.2053 -2310979.0139 0.0453
335 4.2584  -880.2053 -2310979.0114 0.0478
336 4.2684  -880.2053 -2310979.0090 0.0501
337 4.2784  -880.2053 -2310979.0066 0.0525
338 4.2885  -880.2053 -2310979.0043 0.0549
339 4.2985  -880.2053 -2310979.0019 0.0572
340 4.3085  -880.2053 -2310978.9997 0.0595
341 4.3185  -880.2053 -2310978.9973 0.0618
342 4.3286  -880.2053 -2310978.9951 0.0640
343 4.3386  -880.2053 -2310978.9928 0.0663
344 4.3486  -880.2053 -2310978.9906 0.0685
345 4.3586  -880.2053 -2310978.9884 0.0708
346 4.3687  -880.2053 -2310978.9862 0.0730
347 4.3787  -880.2053 -2310978.9840 0.0751
348 4.3887  -880.2053 -2310978.9817 0.0775
349 4.3987  -880.2053 -2310978.9794 0.0798
350 4.4088  -880.2053 -2310978.9770 0.0822
351 4.4188  -880.2053 -2310978.9746 0.0845
352 4.4288  -880.2053 -2310978.9721 0.0871
353 4.4388  -880.2053 -2310978.9695 0.0896
354 4.4489  -880.2053 -2310978.9669 0.0923
355 4.4589  -880.2053 -2310978.9642 0.0950
356 4.4689  -880.2053 -2310978.9615 0.0976
357 4.4789  -880.2053 -2310978.9587 0.1005
358 4.4890  -880.2053 -2310978.9581 0.1011
359 4.4990  -880.2053 -2310978.9568 0.1023
360 4.5090  -880.2053 -2310978.9550 0.1041
361 4.5190  -880.2053 -2310978.9528 0.1063
362 4.5291  -880.2053 -2310978.9525 0.1067
363 4.5391  -880.2053 -2310978.9514 0.1078
364 4.5491  -880.2053 -2310978.9498 0.1094
365 4.5591  -880.2053 -2310978.9478 0.1114
366 4.5692  -880.2053 -2310978.9455 0.1137
367 4.5792  -880.2053 -2310978.9431 0.1161
368 4.5892  -880.2053 -2310978.9406 0.1185
369 4.5992  -880.2053 -2310978.9381 0.1211
370 4.6093  -880.2053 -2310978.9355 0.1236
371 4.6193  -880.2053 -2310978.9330 0.1262
372 4.6293  -880.2053 -2310978.9304 0.1288
373 4.6393  -880.2053 -2310978.9278 0.1314
374 4.6494  -880.2053 -2310978.9253 0.1338
375 4.6594  -880.2053 -2310978.9228 0.1364
376 4.6694  -880.2053 -2310978.9203 0.1388
377 4.6794  -880.2053 -2310978.9179 0.1413
378 4.6895  -880.2053 -2310978.9156 0.1436
379 4.6995  -880.2053 -2310978.9133 0.1459
380 4.7095  -880.2053 -2310978.9111 0.1481
381 4.7195  -880.2053 -2310978.9090 0.1502
382 4.7296  -880.2053 -2310978.9069 0.1522
383 4.7396  -880.2053 -2310978.9050 0.1541
384 4.7496  -880.2053 -2310978.9055 0.1536
385 4.7596  -880.2053 -2310978.9052 0.1539
386 4.7697  -880.2053 -2310978.9045 0.1547
387 4.7797  -880.2053 -2310978.9034 0.1557
388 4.7897  -880.2053 -2310978.9022 0.1569
389 4.7997  -880.2053 -2310978.9010 0.1582
390 4.8098  -880.2053 -2310978.8997 0.1595
391 4.8198  -880.2053 -2310978.8982 0.1609
392 4.8298  -880.2053 -2310978.8969 0.1623
393 4.8398  -880.2053 -2310978.8955 0.1637
394 4.8499  -880.2053 -2310978.8941 0.1650
395 4.8599  -880.2053 -2310978.8927 0.1665
396 4.8699  -880.2053 -2310978.8913 0.1679
397 4.8799  -880.2053 -2310978.8898 0.1694
398 4.8900  -880.2053 -2310978.8883 0.1708
399 4.9000  -880.2053 -2310978.8869 0.1723
